,Brand,Model,Variant,Gear,Engine(CC),Max_Power(BHP),Torque(Nm),Mileage,Fuel,Color,Owner,Seats,Location,Insurance,Price,Year
815,Maruti,Swift,VXI,Manual,1197,83,115.0,20.85,Petrol,Silver,1,5,delhi,Third Party insurance,478000,2016
816,Maruti,Swift,VXI,Manual,1197,83,115.0,20.85,Petrol,Other,1,5,delhi,Not Available,480000,2016
817,Maruti,Swift,VXI,Manual,1197,83,115.0,20.85,Petrol,Silver,1,5,delhi,Third Party insurance,396654,2014
818,Maruti,Swift,VXI,Manual,1197,85,114.0,19.1,Petrol,None,1,5,delhi,Third Party insurance,372000,2014
819,Maruti,Swift,VXI,Manual,1197,83,115.0,20.85,Petrol,Grey,1,5,delhi,Third Party insurance,433000,2015
820,Maruti,Swift,ZDI Plus,Manual,1248,74,190.0,28.4,Diesel,None,1,5,delhi,Third Party insurance,612000,2017
821,Maruti,Swift,ZDI Plus,Manual,1248,74,190.0,28.4,Diesel,None,1,5,delhi,Third Party insurance,682104,2017
822,Maruti,Swift,ZDI,Manual,1248,74,190.0,26.59,Diesel,None,1,5,delhi,Not Available,437000,2015
823,Maruti,Swift,ZDI,Manual,1248,74,190.0,26.59,Diesel,None,1,5,delhi,Third Party insurance,480000,2015
824,Maruti,Swift,ZDI,Manual,1248,74,190.0,23.4,Diesel,None,2,5,delhi,Not Available,409000,2013
825,Maruti,Swift,ZDI,Manual,1248,74,190.0,26.59,Diesel,None,1,5,delhi,Third Party insurance,450000,2016
826,Maruti,Swift,LDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Other,1,5,delhi,Third Party insurance,416000,2016
827,Maruti,Swift,LDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Grey,1,5,delhi,Third Party insurance,468000,2017
828,Maruti,Swift,LDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Other,1,5,delhi,Third Party insurance,369000,2015
829,Maruti,Swift,LDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,delhi,Third Party insurance,240000,2012
830,Maruti,Swift,LDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,delhi,Third Party insurance,303283,2013
831,Maruti,Swift,LXI 2018,Manual,1197,81,113.0,22.0,Petrol,Other,2,5,delhi,Third Party insurance,502500,2018
832,Maruti,Swift,LXI BSIV,Manual,1197,81,113.0,22.0,Petrol,White,1,5,delhi,Third Party insurance,365500,2015
833,Maruti,Swift,LXI Option,Manual,1197,81,113.0,20.4,Petrol,Grey,1,5,delhi,Third Party insurance,439272,2017
834,Maruti,Swift,LXI Option,Manual,1197,81,113.0,20.4,Petrol,White,1,5,delhi,Not Available,355000,2015
835,Maruti,Swift,LXI Option,Manual,1197,81,113.0,20.4,Petrol,Grey,1,5,delhi,Third Party insurance,440000,2017
836,Maruti,Swift,LXI Option,Manual,1197,81,113.0,20.4,Petrol,White,1,5,delhi,Third Party insurance,413000,2017
837,Maruti,Swift,LXI Option,Manual,1197,81,113.0,20.4,Petrol,Silver,1,5,delhi,Not Available,468000,2017
838,Maruti,Swift,LXI Option,Manual,1197,81,113.0,20.4,Petrol,White,1,5,delhi,Third Party insurance,465000,2016
839,Maruti,Swift,LXI Option,Manual,1197,81,113.0,20.4,Petrol,Grey,1,5,delhi,Third Party insurance,410000,2017
840,Maruti,Swift,LXI Option,Manual,1197,81,113.0,20.4,Petrol,White,1,5,delhi,Third Party insurance,390000,2015
841,Maruti,Swift,LXI Optional-O,Manual,1197,83,113.0,20.4,Petrol,Other,1,5,delhi,Third Party insurance,436000,2017
842,Maruti,Swift,LXI Optional-O,Manual,1197,83,113.0,20.4,Petrol,Silver,1,5,delhi,Third Party insurance,436205,2017
843,Maruti,Swift,LXI,Manual,1197,81,113.0,21.21,Petrol,Grey,1,5,delhi,Not Available,550000,2019
844,Maruti,Swift,LXI,Manual,1197,81,113.0,21.21,Petrol,White,1,5,delhi,Third Party insurance,565500,2019
845,Maruti,Swift,LXI,Manual,1197,81,113.0,21.21,Petrol,Grey,1,5,delhi,Not Available,535000,2019
846,Maruti,Swift,LXI,Manual,1197,81,113.0,21.21,Petrol,Blue,1,5,delhi,Not Available,450000,2019
847,Maruti,Swift,LXI,Manual,1197,88,113.0,23.2,Petrol,Red,1,5,delhi,Third Party insurance,485000,2019
848,Maruti,Swift,LXI,Manual,1197,81,113.0,22.0,Petrol,Other,1,5,delhi,Not Available,532500,2020
849,Maruti,Swift,LXI,Manual,1197,81,113.0,21.21,Petrol,Other,1,5,delhi,Third Party insurance,629000,2021
850,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Silver,1,5,delhi,Third Party insurance,385000,2016
851,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Other,1,5,delhi,Third Party insurance,430000,2015
852,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Silver,1,5,delhi,Third Party insurance,402500,2014
853,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Silver,1,5,delhi,Third Party insurance,385000,2015
854,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Grey,1,5,delhi,Third Party insurance,451500,2014
855,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Grey,2,5,delhi,Not Available,430500,2015
856,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Silver,1,5,delhi,Third Party insurance,444000,2014
857,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Other,1,5,delhi,Third Party insurance,618500,2018
858,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,White,1,5,delhi,Third Party insurance,453300,2015
859,Maruti,Swift,VDI Optional,Manual,1248,74,190.0,25.2,Diesel,Other,2,5,delhi,Third Party insurance,455000,2016
860,Maruti,Swift,VDI Optional,Manual,1248,74,190.0,25.2,Diesel,Other,1,5,delhi,Third Party insurance,462000,2017
861,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,Other,1,5,delhi,Not Available,400500,2014
862,Maruti,Swift,VDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,delhi,Third Party insurance,315000,2013
863,Maruti,Swift,VDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,delhi,Not Available,365000,2015
864,Maruti,Swift,VDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,delhi,Third Party insurance,363843,2013
865,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,Silver,1,5,delhi,Third Party insurance,414000,2014
866,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,White,2,5,delhi,Third Party insurance,423870,2015
867,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,Grey,1,5,delhi,Third Party insurance,500000,2017
868,Maruti,Swift,VDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,delhi,Third Party insurance,343000,2012
869,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,Grey,1,5,delhi,Third Party insurance,629500,2018
870,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,White,1,5,delhi,Third Party insurance,411000,2014
871,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,Other,1,5,delhi,Third Party insurance,491500,2017
872,Maruti,Swift,VDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,delhi,Third Party insurance,450000,2013
873,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,White,1,5,delhi,Third Party insurance,350000,2014
874,Maruti,Swift,VDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,delhi,Third Party insurance,444211,2014
875,Maruti,Swift,VVT VXI,Manual,1197,81,113.0,22.0,Petrol,White,1,5,delhi,Third Party insurance,561000,2019
876,Maruti,Swift,VXI 2018,Manual,1197,81,113.0,22.0,Petrol,Grey,1,5,delhi,Third Party insurance,490000,2015
877,Maruti,Swift,VXI,Manual,1197,81,113.0,21.21,Petrol,Grey,1,5,delhi,Third Party insurance,572794,2018
878,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,delhi,Third Party insurance,245000,2011
879,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,delhi,Third Party insurance,369500,2014
880,Maruti,Swift,VXI,Manual,1197,88,113.0,23.2,Petrol,Grey,1,5,delhi,Third Party insurance,392000,2016
881,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,delhi,Not Available,387500,2013
882,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,delhi,Third Party insurance,300000,2013
883,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,delhi,Third Party insurance,371500,2012
884,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,delhi,Third Party insurance,403500,2014
885,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,delhi,Not Available,324000,2012
886,Maruti,Swift,ZDI,Manual,1248,74,190.0,28.4,Diesel,None,1,5,delhi,Third Party insurance,570000,2018
887,Maruti,Swift,ZXI BSIV,Manual,1197,81,113.0,22.0,Petrol,None,1,5,delhi,Third Party insurance,380000,2014
888,Maruti,Swift,ZXi BSIV,Manual,1197,85,113.0,16.1,Petrol,None,2,5,delhi,Third Party insurance,249000,2011
889,Maruti,Swift,ZXI,Manual,1197,81,113.0,21.21,Petrol,None,1,5,delhi,Third Party insurance,453948,2016
890,Maruti,SX4,DDiS 320 Alpha,Manual,1598,118,320.0,22.7,Diesel,None,1,5,delhi,Third Party insurance,583440,2017
891,Maruti,SX4,Sigma DDiS 200 SH,Manual,1248,88,200.0,25.1,Diesel,Grey,1,5,delhi,Third Party insurance,535866,2017
892,Maruti,Vitara,LDi Option,Manual,1248,88,200.0,24.3,Diesel,Other,1,5,delhi,Not Available,680500,2018
893,Maruti,Vitara,LDi,Manual,1248,88,200.0,24.3,Diesel,Red,1,5,delhi,Third Party insurance,640000,2017
894,Maruti,Vitara,VDi Option,Manual,1248,88,200.0,24.3,Diesel,Other,2,5,delhi,Third Party insurance,696500,2018
895,Maruti,Vitara,VDi Option,Manual,1248,88,200.0,24.3,Diesel,Grey,1,5,delhi,Third Party insurance,667500,2017
896,Maruti,Vitara,VDi Option,Manual,1248,88,200.0,24.3,Diesel,Red,1,5,delhi,Not Available,631500,2016
897,Maruti,Vitara,VDi Option,Manual,1248,88,200.0,24.3,Diesel,Other,1,5,delhi,Third Party insurance,628000,2016
898,Maruti,Vitara,VDi,Manual,1248,88,200.0,24.3,Diesel,Grey,1,5,delhi,Third Party insurance,754000,2018
899,Maruti,Vitara,VDi,Manual,1248,88,200.0,24.3,Diesel,Red,1,5,delhi,Third Party insurance,763500,2018
900,Maruti,Vitara,ZDi AMT,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Not Available,906000,2018
901,Maruti,Vitara,ZDi AMT,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Not Available,830000,2019
902,Maruti,Vitara,ZDi Plus Dual Tone,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Third Party insurance,850000,2018
903,Maruti,Vitara,ZDi Plus Dual Tone,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Third Party insurance,700000,2017
904,Maruti,Vitara,ZDi,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Not Available,810000,2019
905,Maruti,Vitara,ZDi,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Not Available,815000,2018
906,Maruti,Vitara,ZDi,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Third Party insurance,690000,2017
907,Maruti,Vitara,ZDi,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Third Party insurance,725000,2017
908,Maruti,Vitara,ZDi,Manual,1248,88,200.0,24.3,Diesel,None,1,5,delhi,Third Party insurance,770000,2017
909,Maruti,Vitara,ZXI,Manual,1462,103,138.0,17.03,Petrol,None,1,5,delhi,Not Available,920000,2020
910,Maruti,Wagon,AMT VXI Option,Automatic,998,67,90.0,20.51,Petrol,White,1,5,delhi,Third Party insurance,378500,2016
911,Maruti,Wagon,AMT VXI,Automatic,998,67,90.0,20.51,Petrol,Grey,2,5,delhi,Third Party insurance,365500,2016
912,Maruti,Wagon,AMT VXI,Automatic,998,67,90.0,20.51,Petrol,Grey,1,5,delhi,Third Party insurance,395000,2018
913,Maruti,Wagon,AMT VXI,Automatic,998,67,90.0,20.51,Petrol,Grey,1,5,delhi,Third Party insurance,400000,2017
914,Maruti,Wagon,CNG LXI BSIV,Manual,998,67,90.0,33.54,CNG,Grey,1,5,delhi,Third Party insurance,322500,2015
915,Maruti,Wagon,LXI BS IV,Manual,998,67,90.0,20.51,Petrol,Silver,1,5,delhi,Third Party insurance,311000,2017
916,Maruti,Wagon,LXI BS IV,Manual,998,67,90.0,20.51,Petrol,Silver,1,5,delhi,Third Party insurance,300000,2017
917,Maruti,Wagon,LXI BS IV,Manual,998,67,90.0,20.51,Petrol,Silver,1,5,delhi,Not Available,341000,2017
918,Maruti,Wagon,LXI BS IV,Manual,998,67,90.0,20.51,Petrol,White,1,5,delhi,Third Party insurance,285000,2016
919,Maruti,Wagon,LXI BS IV,Manual,998,67,90.0,20.51,Petrol,White,1,5,delhi,Not Available,314500,2017
920,Maruti,Wagon,LXI BS IV,Manual,998,67,90.0,20.51,Petrol,White,2,5,delhi,Third Party insurance,261000,2014
921,Maruti,Wagon,LXI BS IV,Manual,998,67,90.0,20.51,Petrol,White,1,5,delhi,Third Party insurance,352000,2016
922,Maruti,Wagon,LXI,Manual,998,67,90.0,21.79,Petrol,Silver,1,5,delhi,Third Party insurance,455000,2019
923,Maruti,Wagon,LXI,Manual,998,67,90.0,21.79,Petrol,Grey,1,5,delhi,Third Party insurance,299500,2013
924,Maruti,Wagon,LXI,Manual,998,67,90.0,21.79,Petrol,Silver,1,5,delhi,Third Party insurance,470000,2019
925,Maruti,Wagon,LXI,Manual,998,67,90.0,21.79,Petrol,White,1,5,delhi,Third Party insurance,473000,2019
926,Maruti,Wagon,LXI,Manual,998,67,90.0,21.79,Petrol,Blue,1,5,delhi,Third Party insurance,268000,2013
927,Maruti,Wagon,VXI,Manual,998,67,90.0,20.51,Petrol,None,1,5,delhi,Not Available,275000,2016
928,Maruti,Wagon,VXI,Manual,998,67,90.0,20.51,Petrol,None,1,5,delhi,Third Party insurance,298000,2013
929,Maruti,Wagon,VXI,Manual,998,67,90.0,20.51,Petrol,None,1,5,delhi,Third Party insurance,270000,2013
930,Maruti,Wagon,VXI 1.2,Manual,1197,81,113.0,20.52,Petrol,Grey,1,5,delhi,Third Party insurance,460000,2019
931,Maruti,Wagon,VXI AMT 1.2,Manual,1197,81,113.0,20.52,Petrol,White,1,5,delhi,Not Available,551000,2020
932,Maruti,Wagon,VXI AMT,Automatic,998,67,90.0,21.79,Petrol,White,1,5,delhi,Third Party insurance,531000,2019
933,Maruti,Wagon,VXI AMT,Automatic,998,67,90.0,21.79,Petrol,Other,1,5,delhi,Third Party insurance,383000,2017
934,Maruti,Wagon,VXI BS IV with ABS,Manual,998,67,90.0,20.51,Petrol,Silver,2,5,delhi,Third Party insurance,460000,2019
935,Maruti,Wagon,VXI BS IV,Manual,998,67,90.0,18.9,Petrol,None,2,5,delhi,Not Available,214155,2011
936,Maruti,Wagon,VXI BS IV,Manual,998,67,90.0,20.51,Petrol,Other,1,5,delhi,Third Party insurance,376500,2015
937,Maruti,Wagon,VXI BS IV,Manual,998,67,90.0,20.51,Petrol,Other,1,5,delhi,Third Party insurance,475000,2017
938,Maruti,Wagon,VXI BS IV,Manual,998,67,90.0,20.51,Petrol,Silver,1,5,delhi,Third Party insurance,242500,2011
939,Maruti,Wagon,VXI BS IV,Manual,998,67,90.0,20.51,Petrol,White,1,5,delhi,Third Party insurance,310000,2016
940,Maruti,Wagon,VXI BS IV,Manual,998,67,90.0,20.51,Petrol,Grey,1,5,delhi,Third Party insurance,170000,2010
941,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Silver,1,5,delhi,Third Party insurance,259000,2013
942,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Silver,2,5,delhi,Third Party insurance,364500,2018
943,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Grey,1,5,delhi,Third Party insurance,354750,2016
944,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,White,1,5,delhi,Not Available,360000,2018
945,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Grey,1,5,delhi,Third Party insurance,390830,2017
946,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Grey,1,5,delhi,Third Party insurance,360000,2017
947,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,White,1,5,delhi,Third Party insurance,300000,2014
948,Maruti,Zen,LXI BS IV,Manual,998,67,90.0,19.0,Petrol,None,1,5,delhi,Third Party insurance,245500,2011
949,Nissan,Sunny,Diesel XL,Manual,1461,84,200.0,21.64,Diesel,None,1,5,delhi,Third Party insurance,230000,2013
950,Nissan,Terrano,XL 110 PS,Manual,1461,108,248.0,19.01,Diesel,Other,2,5,delhi,Third Party insurance,320527,2013
951,Nissan,Terrano,XL Plus 85 PS,Manual,1461,83,200.0,20.45,Diesel,None,1,5,delhi,Third Party insurance,722868,2018
952,Nissan,Terrano,XV 110 PS,Manual,1461,108,248.0,19.01,Diesel,None,2,5,delhi,Not Available,431500,2014
953,Renault,Duster,110PS Diesel RxL,Manual,1461,108,245.0,19.64,Diesel,Silver,1,5,delhi,Third Party insurance,426840,2015
954,Renault,Duster,85PS Diesel RxL Plus,Manual,1461,83,200.0,20.45,Diesel,None,2,5,delhi,Third Party insurance,332000,2014
955,Renault,Duster,85PS Diesel RxL,Manual,1461,83,200.0,20.45,Diesel,None,1,5,delhi,Third Party insurance,388500,2013
956,Renault,KWID,1.0 RXL,Manual,999,67,91.0,21.74,Petrol,Silver,1,5,delhi,Third Party insurance,264606,2018
957,Renault,KWID,1.0 RXL,Manual,999,67,91.0,23.01,Petrol,Grey,1,5,delhi,Third Party insurance,353994,2019
958,Renault,KWID,1.0 RXT 02 Anniversary Edition,Manual,999,67,91.0,23.01,Petrol,Silver,1,5,delhi,Third Party insurance,262500,2017
959,Renault,KWID,1.0 RXT AMT Opt BSIV,Automatic,999,67,91.0,24.04,Petrol,Blue,1,5,delhi,Third Party insurance,431500,2021
960,Renault,KWID,1.0 RXT BSIV,Manual,999,67,91.0,23.01,Petrol,Other,1,5,delhi,Third Party insurance,238000,2017
961,Renault,KWID,1.0 RXT Optional,Manual,999,67,91.0,23.01,Petrol,Other,1,5,delhi,Third Party insurance,306000,2017
962,Renault,KWID,1.0 RXT,Manual,999,67,91.0,23.01,Petrol,Other,1,5,delhi,Third Party insurance,313500,2018
963,Renault,KWID,1.0 RXT,Manual,999,67,91.0,23.01,Petrol,White,2,5,delhi,Not Available,242000,2017
964,Renault,KWID,RXL BSIV,Manual,799,53,72.0,25.17,Petrol,White,1,5,delhi,Not Available,372000,2020
965,Renault,KWID,RXL,Manual,799,53,72.0,20.71,Petrol,Other,1,5,delhi,Third Party insurance,331500,2020
966,Renault,KWID,RXL,Manual,799,53,72.0,25.17,Petrol,Red,1,5,delhi,Third Party insurance,264000,2016
967,Renault,KWID,RXL,Manual,799,53,72.0,25.17,Petrol,Red,1,5,delhi,Third Party insurance,235500,2016
968,Renault,KWID,RXL,Manual,799,53,72.0,25.17,Petrol,Silver,2,5,delhi,Third Party insurance,198500,2016
969,Renault,KWID,RXL,Manual,799,53,72.0,25.17,Petrol,Other,1,5,delhi,Third Party insurance,236000,2016
970,Renault,KWID,RXL,Manual,799,53,72.0,25.17,Petrol,Silver,1,5,delhi,Not Available,294500,2018
971,Renault,KWID,RXL,Manual,799,53,72.0,20.71,Petrol,Other,1,5,delhi,Third Party insurance,346500,2020
972,Renault,KWID,RXT,Manual,799,53,72.0,25.17,Petrol,White,1,5,delhi,Not Available,278500,2017
973,Renault,KWID,RXT,Manual,799,53,72.0,25.17,Petrol,Silver,1,5,delhi,Third Party insurance,250000,2016
974,Renault,KWID,RXT,Manual,799,53,72.0,25.17,Petrol,Red,1,5,delhi,Third Party insurance,294000,2016
975,Renault,Triber,RXL BSIV,Manual,999,72,96.0,20.0,Petrol,Blue,1,5,delhi,Third Party insurance,548500,2019
976,Renault,Triber,RXT BSIV,Manual,999,72,96.0,20.0,Petrol,Silver,1,5,delhi,Third Party insurance,596500,2019
977,Renault,Triber,RXT,Manual,999,71,96.0,20.0,Petrol,Blue,1,5,delhi,Third Party insurance,509500,2019
978,Renault,Triber,RXT,Manual,999,71,96.0,20.0,Petrol,Red,1,5,delhi,Third Party insurance,658500,2021
979,Skoda,Rapid,1.5 TDI AT Elegance,Automatic,1498,103,250.0,21.66,Diesel,None,1,5,delhi,Third Party insurance,531000,2015
980,Skoda,Rapid,1.5 TDI Elegance,Manual,1498,103,250.0,21.14,Diesel,None,1,5,delhi,Third Party insurance,413000,2014
981,Skoda,Rapid,1.6 MPI AT Elegance,Automatic,1598,103,153.0,14.3,Petrol,None,2,5,delhi,Not Available,477000,2015
982,Skoda,Rapid,1.6 TDI Elegance,Manual,1598,103,250.0,20.5,Diesel,None,1,5,delhi,Third Party insurance,356000,2014
983,Tata,Altroz,XE,Manual,1199,84,113.0,19.05,Petrol,Other,1,5,delhi,Third Party insurance,552500,2020
984,Tata,Nano,LX,Manual,624,37,51.0,25.4,Petrol,Silver,2,5,delhi,Third Party insurance,74500,2012
985,Tata,Nexon,1.5 Revotorq XM,Manual,1497,108,260.0,21.5,Diesel,White,1,5,delhi,Third Party insurance,570000,2018
986,Tata,Nexon,1.5 Revotorq XZ Plus,Manual,1497,108,260.0,21.5,Diesel,None,1,5,delhi,Third Party insurance,655908,2018
987,Tata,Nexon,1.5 Revotorq XZ Plus,Manual,1497,108,260.0,21.5,Diesel,None,1,5,delhi,Third Party insurance,684000,2018
988,Tata,Nexon,1.5 Revotorq XZ Plus,Manual,1497,108,260.0,21.5,Diesel,None,1,5,delhi,Third Party insurance,580000,2017
989,Tata,Tiago,1.05 Revotorq XE,Manual,1047,69,140.0,27.28,Diesel,Other,1,5,delhi,Third Party insurance,298500,2019
990,Tata,Tiago,1.05 Revotorq XZ Plus,Manual,1047,69,140.0,27.28,Diesel,None,1,5,delhi,Third Party insurance,489500,2019
991,Tata,Tiago,1.2 Revotron XT,Manual,1199,84,114.0,23.84,Petrol,White,1,5,delhi,Third Party insurance,453500,2019
992,Tata,Tiago,1.2 Revotron XZA,Automatic,1199,83,114.0,23.84,Petrol,None,1,5,delhi,Third Party insurance,467826,2018
993,Tata,Tiago,1.2 Revotron XZA,Automatic,1199,83,114.0,23.84,Petrol,None,1,5,delhi,Third Party insurance,450000,2017
994,Tata,Tiago,XT,Manual,1199,84,113.0,23.84,Petrol,Grey,1,5,delhi,Third Party insurance,431587,2018
995,Tata,Tiago,XZ Opt,Manual,1199,83,114.0,23.84,Petrol,None,1,5,delhi,Third Party insurance,532500,2019
996,Tata,Tiago,XZ,Manual,1199,83,114.0,23.84,Petrol,Grey,1,5,delhi,Third Party insurance,551185,2020
997,Tata,Tigor,1.2 Revotron XZ,Manual,1199,84,114.0,20.3,Petrol,None,1,5,delhi,Third Party insurance,450000,2018
998,Tata,Tigor,1.2 Revotron XZ,Manual,1199,84,114.0,20.3,Petrol,None,1,5,delhi,Third Party insurance,415000,2018
999,Toyota,Corolla,1.8 VL AT,Automatic,1794,138,173.0,14.53,Petrol,None,2,5,delhi,Third Party insurance,360000,2011
1000,Toyota,Corolla,D-4D JS,Manual,1364,87,205.0,21.43,Diesel,Other,2,5,delhi,Not Available,695000,2013
1001,Toyota,Corolla,VL AT,Automatic,1798,138,173.0,14.28,Petrol,None,1,5,delhi,Third Party insurance,945000,2015
1002,Toyota,Etios,1.4 GXD,Manual,1364,67,170.0,23.59,Diesel,White,1,5,delhi,Third Party insurance,535500,2018
1003,Toyota,Etios,1.2 V Dual Tone,Manual,1197,78,104.0,17.71,Petrol,White,1,5,delhi,Third Party insurance,620000,2019
1004,Toyota,Etios,1.4 VD Dual Tone,Manual,1364,67,170.0,23.59,Diesel,Other,1,5,delhi,Third Party insurance,678000,2019
1005,Toyota,Etios,1.4 VD,Manual,1364,67,170.0,23.59,Diesel,Other,1,5,delhi,Not Available,541536,2018
1006,Toyota,Etios,G,Manual,1197,78,104.0,17.71,Petrol,White,1,5,delhi,Not Available,480500,2016
1007,Toyota,Etios,G,Manual,1197,78,104.0,17.71,Petrol,White,1,5,delhi,Third Party insurance,376500,2016
1008,Toyota,Etios,GD,Manual,1364,67,170.0,23.59,Diesel,Other,1,5,delhi,Third Party insurance,429311,2015
1009,Toyota,Etios,V,Manual,1197,78,104.0,17.71,Petrol,None,1,5,delhi,Third Party insurance,334500,2014
1010,Toyota,Etios,VX,Manual,1197,78,104.0,18.3,Petrol,None,1,5,delhi,Third Party insurance,270000,2011
1011,Toyota,Etios,VD,Manual,1364,67,170.0,23.59,Diesel,None,1,5,delhi,Third Party insurance,438500,2014
1012,Toyota,Fortuner,4x2 AT,Automatic,2982,168,360.0,12.55,Diesel,None,1,5,delhi,Third Party insurance,1474500,2014
1013,Toyota,Glanza,G CVT,Automatic,1197,81,113.0,19.56,Petrol,None,1,5,delhi,Not Available,787500,2019
1014,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV,Manual,2494,100,200.0,12.99,Diesel,None,2,5,delhi,Third Party insurance,500000,2013
1015,Toyota,Yaris,G CVT,Automatic,1496,105,140.0,17.8,Petrol,None,1,5,delhi,Third Party insurance,1017390,2019
1016,Volkswagen,Ameo,1.0 MPI Trendline,Manual,999,75,95.0,19.44,Petrol,Silver,2,5,delhi,Third Party insurance,528144,2019
1017,Volkswagen,Ameo,1.2 MPI Highline,Manual,1198,73,110.0,17.0,Petrol,None,1,5,delhi,Third Party insurance,495744,2018
